,course_code,campus,year,name,description,credits,is_honours,restrictions,equivalent_string,co-req_string,pre-req_string,courses_in_equivalent_string,courses_in_co-req_string,courses_in_pre-req_string,winter_term_1,winter_term_2,summer_term_1,summer_term_2,duration_terms,pre_req_json
798,GEOG 445,UBCO,2023,GEOG 445 Political Ecology,"Critical, interdisciplinary approach to human-environment relations, development and environmental change. Theoretical insights across geography and anthropology with empirical insights from the Global South and Global North. Power, political economy, struggle over meaning, marginality, conflict and social justice in understanding environmental change across scales. Credit will be granted for only one of GEOG 445 or ANTH 445.",3,False,This course is restricted to students in year: >=3,,,"One of GEOG 128, GEOG 129, ANTH 100, SUST 104. (Third-year standing.)",,,"GEOG 128,GEOG 129,ANTH 100,SUST 104",False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""N_OF"",""value"":1,""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""GEOG 128"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""GEOG 129"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""ANTH 100"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SUST 104"",""childNodes"":[]}]},{""type"":""INNER"",""subtype"":""Year"",""value"":""3"",""childNodes"":[]}]}"
799,GEOG 451,UBCO,2023,GEOG 451 Urban Planning,"Urban and regional planning issues from a geographical perspective. Definition of community and its spatial expression in contemporary urban settings, institutional urban planning legislation, history of Canadian planning practice, contemporary urban and community planning practices, relationships between interests of community stakeholders and municipal decision-making process.",3,False,This course is restricted to students in year: >=3,,,"All of GEOG 128, GEOG 129. (and third-year standing.)",,,"GEOG 128,GEOG 129",False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""GEOG 128"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""GEOG 129"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""YEAR"",""value"":""3"",""childNodes"":[]}]}"
800,GEOG 454,UBCO,2023,GEOG 454 Geography of Housing,"Topics focused on the Canadian city, including current housing markets, neighbourhood change, market failures and housing problems, social housing, and the role of government and policy.",3,False,This course is restricted to students in year: >=3,,,"All of GEOG 128, GEOG 129. (and third-year standing.)",,,"GEOG 128,GEOG 129",False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""GEOG 128"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""GEOG 129"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""YEAR"",""value"":""3"",""childNodes"":[]}]}"
801,GEOG 458,UBCO,2023,GEOG 458 Population Geography,"The relationship between population growth, demographic changes, urbanization, and the environment. Demographic patterns, mortality, fertility and state policy, economic development, migration and immigration, planning, and policy issues.",3,False,This course is restricted to students in year: >=3,,,"All of GEOG 128, GEOG 129. (and third-year standing.)",,,"GEOG 128,GEOG 129",True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""GEOG 128"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""GEOG 129"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""YEAR"",""value"":""3"",""childNodes"":[]}]}"
802,GEOG 460,UBCO,2023,GEOG 460 Critical Geographies of the Anthropocene,"Examines how capitalism, colonialism, and associated structural power dynamics have contributed to the geological era 'the Anthropocene'. Credit will be granted for only one of GEOG 460 or GEOG 491O.",3,False,,,,"Either (a) two of GEOG 128, GEOG 129, SUST 104 or (b) one of SOCI 228, ANTH 345. (Third-year standing.)",,,"GEOG 128,GEOG 129,SUST 104,SOCI 228,ANTH 345",True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""OR"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""N_OF"",""value"":2,""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""GEOG 128"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""GEOG 129"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SUST 104"",""childNodes"":[]}]},{""type"":""INNER"",""subtype"":""N_OF"",""value"":1,""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 228"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""ANTH 345"",""childNodes"":[]}]},{""type"":""INNER"",""subtype"":""Year"",""value"":""3"",""childNodes"":[]}]}"
803,GEOG 474,UBCO,2023,GEOG 474 Qualitative Research in Human Geography,"Theoretical aspects, principles, and methods of qualitative research in human geography.",3,False,This course is restricted to students in year: >=3,,,(Third-year standing. GEOG 371 highly recommended.),,,GEOG 371,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""Year"",""value"":""3"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""RECOMMENDED"",""value"":""GEOG 371"",""childNodes"":[]}]}"
804,GEOG 498D,UBCO,2023,GEOG 498D Directed Studies in Geography - RSRCH DESIGN GEO,"Students will undertake a supervised investigation which will result in a written report of the findings. The topic will be agreed upon by the supervising faculty member, the student, and the department head.",3,False,This course is restricted to students in year: >=3,,,"(Third-year standing, and permission of the relevant unit head and the supervising faculty member.)",,,,False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""Year"",""value"":""3"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""relevant unit head"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""supervising faculty member"",""childNodes"":[]}]}"
805,GEOG 498V,UBCO,2023,GEOG 498V Directed Studies in Geography - URBNZTN IN CAN,"Students will undertake a supervised investigation which will result in a written report of the findings. The topic will be agreed upon by the supervising faculty member, the student, and the department head.",3,False,This course is restricted to students in year: >=3,,,"(Third-year standing, and permission of the relevant unit head and the supervising faculty member.)",,,,False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""Year"",""value"":""3"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""relevant unit head"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""supervising faculty member"",""childNodes"":[]}]}"
806,GEOG 498Y,UBCO,2023,GEOG 498Y Directed Studies in Geography - URBAN VIS GEOG,"Students will undertake a supervised investigation which will result in a written report of the findings. The topic will be agreed upon by the supervising faculty member, the student, and the department head.",3,False,This course is restricted to students in year: >=3,,,"(Third-year standing, and permission of the relevant unit head and the supervising faculty member.)",,,,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""Year"",""value"":""3"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""relevant unit head"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""supervising faculty member"",""childNodes"":[]}]}"
807,GEOG 498Z,UBCO,2023,GEOG 498Z Directed Studies in Geography - UR PLAN THEORY,"Students will undertake a supervised investigation which will result in a written report of the findings. The topic will be agreed upon by the supervising faculty member, the student, and the department head.",3,False,This course is restricted to students in year: >=3,,,"(Third-year standing, and permission of the relevant unit head and the supervising faculty member.)",,,,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""Year"",""value"":""3"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""relevant unit head"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""supervising faculty member"",""childNodes"":[]}]}"
808,GERM 100,UBCO,2023,GERM 100 Beginners' German I,Introduction to the language. Ability to communicate accurately in a variety of everyday situations.,3,False,,,,,,,,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
809,GERM 110,UBCO,2023,GERM 110 Beginners' German II,"Introduction to the language. Ability to communicate accurately in a variety of everyday situations, speak about past events, and express ideas and hypotheses in German.",3,False,,,,GERM 100.,,,GERM 100,False,True,False,False,1,"{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""GERM 100"",""childNodes"":[]}"
810,GERM 200,UBCO,2023,GERM 200 Intermediate German I,Competence and fluency in everyday situations; ability to report and narrate past events fluently and to express opinions; familiarity with contemporary issues in the German-speaking societies.,3,False,,,,"(One of German 12, GERM 110.)",,,GERM 110,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""OR"",""value"":"""",""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""German 12"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""GERM 110"",""childNodes"":[]}]}"
811,GERM 210,UBCO,2023,GERM 210 Intermediate German II,Competence and fluency in everyday situations; ability to report and narrate past events fluently and to express opinions; familiarity with contemporary issues in the German-speaking societies; introduction to German for professional purposes.,3,False,,,,GERM 200.,,,GERM 200,False,True,False,False,1,"{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""GERM 200"",""childNodes"":[]}"
